-97.15,49.89
-94.43,49.82
-93.82,51.05
-93.55,49.8
-93.39,48.61
-92.75,49.78
-91.98,50.07
-91.62,48.75
-91.13,49.25
-90.57,49.25
-90,53.83
-89.93,48.83
-89.32,48.4
-89.03,50.3
-88.53,48.78
-87.88,52.23
-87.52,49.68
-87.25,48.8
-86.95,49.73
-86.7,50.17
-85.28,48.6
-85.22,50.02
-84.78,49.22
-84.78,47.98
-84.33,46.52
-83.67,49.68
-83.4,47.83
-83.02,42.3
-82.657,46.381
-82.57,42.08
-82.47,45.92
-82.43,52.93
-82.43,49.42
-82.43,42.88
-82.38,42.97
-82.38,42.6
-82.18,42.58
-82.18,42.4
-82.15,42.87
-82.12,42.95
-82,43.1
-81.88,42.95
-81.85,43.15
-81.77,46.25
-81.72,43.75
-81.72,42.75
-81.68,43.15
-81.63,49.28
-81.63,44.18
-81.63,42.95
-81.6,42.6
-81.55,43.13
-81.53,43.62
-81.5,42.67
-81.48,43.35
-81.47,43.28
-81.4,44.43
-81.4,43.55
-81.4,43.18
-81.38,44.48
-81.33,48.47
-81.32,43.88
-81.25,44.98
-81.23,42.98
-81.22,42.67
-81.2,46.58
-81.2,43.47
-81.2,42.78
-81.17,48.5
-81.15,44.75
-81.15,44.12
-81.13,43.25
-81.08,44.28
-81.08,42.88
-81.07,42.98
-81.03,44.15
-81.02,49.07
-81,46.5
-81,43.07
-80.95,43.73
-80.95,43.37
-80.93,44.57
-80.92,43.57
-80.9,43.15
-80.88,43.03
-80.83,43.32
-80.82,44.17
-80.82,42.65
-80.75,43.13
-80.73,43.98
-80.73,42.85
-80.72,51.32
-80.68,48.77
-80.65,44.32
-80.62,43.3
-80.53,43.17
-80.52,43.47
-80.48,43.45
-80.47,48.53
-80.394,44.17
-80.38,43.2
-80.37,43.7
-80.32,43.38
-80.32,42.77
-80.3,42.83
-80.27,43.13
-80.25,43.55
-80.22,44.48
-80.204,44.076
-80.2,42.78
-80.1,43.92
-80.1,42.88
-80.05,42.97
-80.03,48.15
-80.03,45.35
-79.93,43.07
-79.92,46.37
-79.92,44.78
-79.92,43.65
-79.88,44.75
-79.88,44.27
-79.88,43.52
-79.87,47.82
-79.87,44.58
-79.87,44.15
-79.86,43.25
-79.82,47.72
-79.82,44.87
-79.8,43.32
-79.78,47.07
-79.77,43.68
-79.68,43.45
-79.67,47.5
-79.67,44.4
-79.65,43.58
-79.63,47.45
-79.62,42.9
-79.61,43.68
-79.6,43.78
-79.58,43.55
-79.57,44.12
-79.57,43.7
-79.57,43.2
-79.55,44.47
-79.55,43.1
-79.47,46.32
-79.47,44.05
-79.47,44
-79.45,43.87
-79.43,47.33
-79.42,44.62
-79.42,43.77
-79.4,45.77
-79.4,45.62
-79.38,45.83
-79.38,43.65
-79.37,45.98
-79.37,44.92
-79.3,45.03
-79.28,43.03
-79.27,43.87
-79.25,43.78
-79.25,43.17
-79.25,42.98
-79.23,42.9
-79.22,45.33
-79.15,44.43
-79.12,44.1
-79.1,46.72
-79.1,43.82
-79.07,43.1
-79.05,42.88
-79.03,44.35
-79.03,43.85
-79.02,48.25
-79.02,48.23
-78.95,44.1
-78.95,43.95
-78.93,43.87
-78.93,42.9
-78.85,43.9
-78.8,44.65
-78.75,44.53
-78.73,44.92
-78.73,44.35
-78.7,46.32
-78.68,43.91
-78.65,44.78
-78.58,43.92
-78.52,45.05
-78.47,44.2
-78.32,44.3
-78.3,43.95
-78.27,44.43
-78.17,43.97
-78.13,48.13
-78.12,48.57
-77.98,44.38
-77.95,44.3
-77.88,44
-77.85,45.05
-77.8,44.3
-77.78,48.1
-77.73,44.03
-77.58,44.1
-77.57,46.13
-77.55,44.3
-77.5,46.1
-77.42,45.55
-77.383,44.167
-77.33,45.9
-77.23,48.38
-77.13,44
-77.12,45.82
-77.05,44.2
-76.95,44.25
-76.73,45.85
-76.68,45.47
-76.6,45.73
-76.48,45.6
-76.48,44.23
-76.47,44.23
-76.35,45.43
-76.25,44.9
-76.2,45.23
-76.17,44.33
-76.15,45.13
-76.05,46.1
-76.02,44.9
-75.97,46.38
-75.93,45.64
-75.91,45.31
-75.83,45.4
-75.76,45.28
-75.73,45.43
-75.69,45.42
-75.68,44.59
-75.67,45.32
-75.65,45.5
-75.64,45.02
-75.62,44.63
-75.52,45.48
-75.52,44.72
-75.5,46.55
-75.42,45.58
-75.417,45.533
-75.29,45.55
-75.25,45.6
-75.18,44.9
-74.73,45.03
-74.63,45.32
-74.62,45.6
-74.6,46.12
-74.33,45.65
-74.28,46.05
-74.14,45.4
-74.13,45.25
-74,45.78
-73.98,45.38
-73.93,45.42
-73.9,45.56
-73.88,45.53
-73.87,45.48
-73.87,45.43
-73.8,45.63
-73.8,45.35
-73.75,45.58
-73.75,45.45
-73.67,45.5
-73.63,45.69
-73.63,45.6
-73.62,45.52
-73.58,45.05
-73.57,45.45
-73.554,45.509
-73.52,45.63
-73.5,45.5
-73.47,45.45
-73.45,46.02
-73.43,45.68
-73.42,45.5
-73.35,45.78
-73.28,45.45
-73.26,45.31
-73.23,45.85
-73.23,45.35
-73.2,45.57
-73.12,46.03
-72.98,45.28
-72.98,45.12
-72.95,46.25
-72.95,45.62
-72.78,47.43
-72.75,46.55
-72.75,45.2
-72.73,45.4
-72.62,45.1
-72.57,45.65
-72.57,45.2
-72.55,46.35
-72.52,45.35
-72.48,45.88
-72.45,48.65
-72.28,46.4
-72.23,48.88
-72.23,48.52
-72.15,45.67
-72.13,45.27
-72.1,45.04
-72,45.57
-71.97,46.05
-71.93,45.77
-71.9,45.42
-71.85,45.37
-71.8,45.13
-71.78,46.22
-71.65,48.55
-71.4,46.7
-71.38,46.78
-71.35,46.85
-71.3,46.08
-71.28,46.78
-71.25,48.42
-71.25,46.77
-71.23,46.8
-71.22,48.42
-71.18,46.87
-71.18,46.8
-71.07,48.43
-70.91,53.21
-70.88,48.35
-70.88,45.58
-70.55,46.98
-70.51,47.44
-70.15,47.65
-70.04,47.37
-69.72,48.15
-69.53,47.83
-69.5,47.92
-69.15,47.817
-68.55,48.43
-68.33,47.37
-68.18,48.58
-68.17,51.93
-68.15,49.22
-67.73,47.05
-67.6,46.16
-67.53,48.85
-67.28,45.2
-67.05,45.07
-66.92,52.95
-66.87,52.92
-66.87,50.02
-66.82,45.13
-66.67,48
-66.65,45.95
-66.48,45.84
-66.38,50.2
-66.16,45.79
-66.12,43.83
-66.05,45.267
-65.77,44.62
-65.65,47.6
-65.47,47.03
-65.12,43.7
-64.95,45.6
-64.9,44.98
-64.78,46.1
-64.72,44.03
-64.7,47.73
-64.53,53.5
-64.52,44.38
-64.5,45.08
-64.48,48.83
-64.37,45.88
-64.37,45.08
-64.32,44.38
-64.22,48.53
-64.2,45.83
-64.05,45.65
-64.03,46.95
-63.783,46.4
-63.6,50.23
-63.6,44.65
-63.57,44.67
-63.47,45.43
-63.35,45.13
-63.3,45.72
-63.27,45.37
-63.133,46.233
-62.72,45.68
-62.65,45.58
-62.25,46.35
-62,45.62
-61.35,45.62
-61,45.33
-60.37,53.32
-60.25,46.22
-60.18,46.15
-59.98,45.92
-59.48,50.5
-59.15,47.57
-58.58,48.55
-57.95,48.95
-56.867,48.817
-55.77,47.1
-55.67,48.93
-55.58,51.37
-54.59,48.98
-53.98,47.3
-53.12,48.65
-53.07,46.65
-52.95,47.63
-52.72,47.57
